id,idf
8806,3.645078235
8807,3.468986976
8808,3.468986976
8809,3.94610823
8810,3.645078235
8811,3.94610823
8812,3.94610823
8813,3.94610823
8814,3.468986976
8815,3.94610823
8816,3.344048239
8817,3.645078235
8818,3.344048239
8819,3.16795698
8820,3.94610823
8821,3.94610823
8822,3.94610823
8823,3.94610823
8824,3.94610823
8825,3.94610823
8826,3.94610823
8827,3.94610823
8828,1.842304509
8829,3.94610823
8830,3.645078235
8831,3.94610823
8832,3.645078235
8833,3.94610823
8834,3.94610823
8835,3.94610823
8836,3.468986976
8837,3.94610823
8838,3.94610823
8839,3.94610823
8840,3.94610823
8841,3.645078235
8842,3.94610823
8843,3.344048239
8844,2.565896989
8845,3.645078235
8846,3.468986976
8847,3.645078235
8848,3.94610823
8849,3.94610823
8850,3.247138226
8851,3.645078235
8852,3.247138226
8853,3.94610823
8854,3.94610823
8855,3.94610823
8856,3.94610823
8857,3.94610823
8858,3.247138226
8859,3.94610823
8860,3.10101019
8861,3.94610823
8862,3.645078235
8863,3.94610823
8864,3.94610823
8865,3.94610823
8866,3.468986976
8867,3.94610823
8868,3.94610823
8869,3.94610823
8870,3.94610823
8871,3.247138226
8872,3.94610823
8873,3.645078235
8874,3.94610823
8875,3.94610823
8876,3.94610823
8877,3.94610823
8878,3.94610823
8879,2.283350399
8880,3.645078235
8881,3.94610823
8882,3.645078235
8883,3.645078235
8884,3.94610823
8885,2.355043623
8886,3.94610823
8887,3.468986976
8888,3.94610823
8889,3.94610823
8890,3.468986976
8891,3.94610823
8892,3.645078235
8893,3.94610823
8894,3.94610823
8895,2.60368555
8896,3.94610823
8897,3.94610823
8898,2.38980573
8899,2.991865721
8900,3.94610823
8901,3.94610823
8902,3.94610823
8903,3.344048239
8904,3.94610823
8905,3.645078235
8906,3.94610823
8907,3.16795698
8908,1.778790896
8909,3.94610823
8910,3.344048239
8911,3.043018243
8912,2.468986976
8913,3.645078235
8914,1.149533897
8915,3.16795698
8916,3.94610823
8917,2.427594291
8918,3.94610823
8919,3.16795698
8920,2.866926984
8921,3.94610823
8922,3.94610823
8923,3.94610823
8924,3.94610823
8925,1.849198217
8926,3.468986976
8927,3.645078235
8928,3.94610823
8929,3.645078235
8930,3.247138226
8931,3.94610823
8932,3.94610823
8933,2.08278537
8934,3.94610823
8935,2.94610823
8936,3.94610823
8937,2.799980195
8938,3.94610823
8939,3.645078235
8940,3.645078235
8941,3.94610823
8942,3.94610823
8943,3.94610823
8944,3.645078235
8945,3.94610823
8946,3.94610823
8947,3.94610823
8948,1.972980377
8949,3.94610823
8950,3.10101019
8951,3.94610823
8952,3.94610823
8953,3.94610823
8954,3.94610823
8955,3.94610823
8956,3.94610823
8957,3.94610823
8958,3.94610823
8959,2.344048239
8960,3.94610823
8961,3.94610823
8962,3.94610823
8963,3.645078235
8964,3.94610823
8965,3.94610823
8966,3.94610823
8967,3.645078235
8968,2.440958252
8969,3.94610823
8970,3.16795698
8971,3.94610823
8972,3.94610823
8973,3.344048239
8974,3.344048239
8975,3.94610823
8976,3.94610823
8977,1.767131283
8978,3.94610823
8979,3.94610823
8980,3.94610823
8981,3.94610823
8982,3.94610823
8983,3.94610823
8984,3.468986976
8985,3.645078235
8986,3.344048239
8987,3.94610823
8988,3.94610823
8989,3.16795698
8990,3.94610823
8991,3.94610823
8992,3.645078235
8993,3.94610823
8994,3.344048239
8995,3.94610823
8996,1.097919113
8997,3.645078235
8998,2.565896989
8999,3.94610823
9000,3.94610823
9001,2.94610823
9002,3.344048239
9003,3.344048239
9004,3.94610823
9005,3.94610823
9006,2.645078235
9007,3.468986976
9008,3.468986976
9009,3.94610823
9010,3.94610823
9011,3.468986976
9012,3.94610823
9013,2.623888936
9014,3.94610823
9015,3.645078235
9016,3.94610823
9017,3.344048239
9018,2.770016971
9019,3.94610823
9020,3.94610823
9021,3.645078235
9022,3.94610823
9023,3.94610823
9024,1.870561269
9025,3.94610823
9026,3.645078235
9027,3.645078235
9028,3.94610823
9029,3.94610823
9030,3.94610823
9031,3.94610823
9032,3.94610823
9033,3.94610823
9034,3.645078235
9035,3.94610823
9036,3.94610823
9037,3.344048239
9038,3.94610823
9039,3.94610823
9040,3.94610823
9041,3.344048239
9042,2.221832361
9043,3.94610823
9044,3.94610823
9045,3.94610823
9046,3.94610823
9047,3.94610823
9048,3.94610823
9049,3.645078235
9050,3.94610823
9051,1.044649909
9052,3.043018243
9053,3.94610823
9054,2.312639775
9055,3.645078235
9056,3.94610823
9057,3.94610823
9058,3.94610823
9059,3.645078235
9060,3.94610823
9061,3.645078235
9062,3.94610823
9063,3.94610823
9064,3.247138226
9065,3.645078235
9066,3.94610823
9067,3.468986976
9068,3.94610823
9069,3.468986976
9070,3.16795698
9071,3.94610823
9072,3.94610823
9073,2.468986976
9074,3.645078235
9075,3.344048239
9076,3.94610823
9077,3.043018243
9078,3.94610823
9079,3.645078235
9080,2.565896989
9081,3.94610823
9082,3.94610823
9083,3.468986976
9084,3.10101019
9085,2.991865721
9086,3.94610823
9087,2.741988248
9088,3.10101019
9089,3.16795698
9090,3.247138226
9091,1.653852159
9092,3.94610823
9093,3.94610823
9094,3.94610823
9095,3.94610823
9096,3.94610823
9097,3.94610823
9098,3.94610823
9099,3.94610823
9100,3.468986976
9101,3.645078235
9102,3.645078235
9103,3.94610823
9104,3.94610823
9105,3.94610823
9106,3.94610823
9107,3.94610823
9108,3.94610823
9109,3.94610823
9110,3.645078235
9111,3.94610823
9112,2.799980195
9113,3.94610823
9114,2.623888936
9115,3.16795698
9116,3.468986976
9117,3.94610823
9118,3.94610823
9119,3.645078235
9120,3.94610823
9121,3.94610823
9122,3.645078235
9123,3.468986976
9124,3.94610823
9125,3.94610823
9126,3.645078235
9127,3.94610823
9128,3.043018243
9129,3.043018243
9130,3.94610823
9131,3.94610823
9132,3.94610823
9133,3.645078235
9134,3.94610823
9135,3.94610823
9136,3.94610823
9137,3.94610823
9138,3.344048239
9139,3.94610823
9140,3.94610823
9141,3.94610823
9142,3.94610823
9143,3.94610823
9144,3.94610823
9145,3.247138226
9146,3.94610823
9147,3.645078235
9148,3.94610823
9149,3.94610823
9150,3.344048239
9151,3.94610823
9152,3.16795698
9153,3.94610823
9154,2.645078235
9155,3.94610823
9156,2.623888936
9157,3.94610823
9158,3.94610823
9159,3.94610823
9160,3.94610823
9161,3.94610823
9162,3.94610823
9163,3.043018243
9164,3.94610823
9165,3.94610823
9166,3.94610823
9167,3.468986976
9168,3.344048239
9169,2.832164878
9170,3.94610823
9171,3.468986976
9172,3.94610823
9173,3.645078235
9174,3.645078235
9175,3.94610823
9176,3.468986976
9177,3.94610823
9178,3.94610823
9179,2.302655554
9180,2.799980195
9181,3.468986976
9182,3.94610823
9183,3.94610823
9184,3.94610823
9185,3.645078235
9186,3.645078235
9187,3.16795698
9188,3.94610823
9189,3.94610823
9190,3.247138226
9191,3.94610823
9192,2.866926984
9193,3.94610823
9194,3.94610823
9195,2.548168222
9196,3.94610823
9197,3.645078235
9198,2.94610823
9199,3.94610823
9200,3.94610823
9201,3.94610823
9202,3.10101019
9203,3.94610823
9204,3.645078235
9205,3.94610823
9206,3.94610823
9207,3.94610823
9208,3.94610823
9209,3.16795698
9210,3.94610823
9211,3.94610823
9212,3.94610823
9213,3.94610823
9214,3.16795698
9215,3.94610823
9216,3.94610823
9217,2.344048239
9218,3.94610823
9219,3.645078235
9220,3.94610823
9221,3.94610823
9222,3.94610823
9223,3.94610823
9224,3.16795698
9225,3.645078235
9226,3.94610823
9227,3.344048239
9228,3.247138226
9229,3.94610823
9230,3.94610823
9231,3.94610823
9232,3.94610823
9233,3.468986976
9234,3.94610823
9235,2.94610823
9236,3.94610823
9237,2.059617505
9238,3.645078235
9239,3.344048239
9240,3.247138226
9241,3.645078235
9242,3.94610823
9243,3.344048239
9244,2.94610823
9245,3.94610823
9246,3.94610823
9247,3.645078235
9248,2.414629313
9249,3.645078235
9250,3.94610823
9251,3.94610823
9252,3.645078235
9253,3.94610823
9254,3.94610823
9255,3.94610823
9256,3.94610823
9257,2.741988248
9258,3.94610823
9259,3.94610823
9260,2.866926984
9261,3.94610823
9262,3.94610823
9263,3.94610823
9264,3.94610823
9265,3.344048239
9266,3.645078235
9267,3.247138226
9268,3.94610823
9269,3.94610823
9270,3.645078235
9271,3.94610823
9272,2.160778395
9273,3.468986976
9274,3.94610823
9275,3.94610823
9276,3.94610823
9277,2.623888936
9278,2.377906506
9279,3.94610823
9280,3.645078235
9281,3.645078235
9282,3.344048239
9283,3.94610823
9284,3.94610823
9285,3.94610823
9286,3.94610823
9287,2.866926984
9288,2.799980195
9289,2.94610823
9290,3.344048239
9291,3.94610823
9292,3.645078235
9293,3.247138226
9294,3.94610823
9295,3.468986976
9296,3.043018243
9297,3.645078235
9298,3.94610823
9299,3.645078235
9300,2.741988248
9301,3.94610823
9302,3.344048239
9303,3.94610823
9304,3.94610823
9305,3.247138226
9306,3.94610823
9307,2.377906506
9308,3.468986976
9309,2.866926984
9310,3.94610823
9311,3.94610823
9312,3.94610823
9313,2.355043623
9314,3.94610823
9315,3.344048239
9316,3.94610823
9317,3.94610823
9318,3.94610823
9319,3.468986976
9320,3.94610823
9321,1.781755375
9322,3.468986976
9323,3.645078235
9324,3.468986976
9325,3.94610823
9326,3.645078235
9327,3.94610823
9328,3.94610823
9329,3.94610823
9330,3.94610823
9331,3.94610823
9332,3.468986976
9333,3.94610823
9334,2.866926984
9335,3.645078235
9336,3.94610823
9337,3.94610823
9338,3.94610823
9339,3.94610823
9340,3.94610823
9341,2.16795698
9342,3.247138226
9343,3.94610823
9344,3.468986976
9345,3.94610823
9346,3.94610823
9347,3.94610823
9348,3.94610823
9349,3.94610823
9350,3.94610823
9351,3.645078235
9352,3.94610823
9353,3.94610823
9354,3.94610823
9355,3.94610823
9356,3.94610823
9357,3.468986976
9358,2.991865721
9359,2.468986976
9360,3.94610823
9361,1.793819886
9362,3.645078235
9363,3.94610823
9364,3.94610823
9365,3.043018243
9366,3.94610823
9367,1.982320403
9368,3.344048239
9369,2.832164878
9370,3.645078235
9371,3.645078235
9372,3.645078235
9373,3.94610823
9374,3.16795698
9375,3.94610823
9376,3.94610823
9377,3.94610823
9378,3.94610823
9379,3.94610823
9380,2.454746537
9381,3.94610823
9382,3.94610823
9383,2.10725914
9384,1.752983632
9385,3.645078235
9386,3.94610823
9387,3.468986976
9388,3.94610823
9389,3.468986976
9390,3.94610823
9391,3.94610823
9392,2.866926984
9393,3.94610823
9394,3.94610823
9395,3.468986976
9396,3.94610823
9397,3.645078235
9398,3.10101019
9399,3.94610823
9400,3.94610823
9401,3.043018243
9402,3.645078235
9403,3.94610823
9404,3.94610823
9405,3.645078235
9406,3.16795698
9407,3.94610823
9408,1.937508059
9409,3.94610823
9410,3.94610823
9411,2.205745541
9412,2.770016971
9413,3.94610823
9414,3.94610823
9415,3.94610823
9416,2.531134882
9417,2.991865721
9418,3.94610823
9419,2.468986976
9420,3.468986976
9421,3.645078235
9422,3.94610823
9423,3.94610823
9424,3.94610823
9425,2.584380394
9426,3.94610823
9427,3.94610823
9428,3.94610823
9429,1.352822163
9430,3.468986976
9431,3.645078235
9432,3.10101019
9433,3.94610823
9434,3.94610823
9435,3.94610823
9436,3.94610823
9437,3.16795698
9438,3.94610823
9439,3.94610823
9440,3.16795698
9441,3.94610823
9442,2.799980195
9443,3.94610823
9444,2.832164878
9445,3.94610823
9446,3.94610823
9447,3.10101019
9448,2.94610823
9449,3.94610823
9450,3.94610823
9451,3.94610823
9452,3.94610823
9453,3.94610823
9454,3.645078235
9455,3.645078235
9456,3.94610823
9457,3.94610823
9458,3.247138226
9459,3.94610823
9460,3.94610823
9461,3.94610823
9462,2.402040186
9463,3.468986976
9464,3.645078235
9465,3.94610823
9466,3.645078235
9467,2.402040186
9468,3.94610823
9469,2.498950199
9470,3.94610823
9471,3.10101019
9472,3.043018243
9473,3.94610823
9474,3.645078235
9475,2.741988248
9476,3.043018243
9477,2.866926984
9478,3.94610823
9479,2.094849882
9480,2.454746537
9481,1.357276505
9482,3.94610823
9483,3.94610823
9484,3.94610823
9485,3.94610823
9486,3.94610823
9487,3.94610823
9488,3.94610823
9489,3.94610823
9490,3.94610823
9491,3.94610823
9492,3.043018243
9493,3.94610823
9494,3.94610823
9495,3.94610823
9496,3.94610823
9497,3.94610823
9498,3.043018243
9499,3.94610823
9500,3.94610823
9501,3.94610823
9502,3.94610823
9503,3.94610823
9504,3.468986976
9505,3.94610823
9506,3.94610823
9507,3.94610823
9508,3.94610823
9509,3.247138226
9510,3.94610823
9511,3.645078235
9512,3.645078235
9513,3.645078235
9514,3.94610823
9515,3.94610823
9516,3.94610823
9517,3.645078235
9518,3.94610823
9519,3.645078235
9520,3.94610823
9521,2.32285894
9522,3.94610823
9523,3.94610823
9524,3.344048239
9525,2.514744466
9526,3.94610823
9527,3.94610823
9528,3.94610823
9529,3.94610823
9530,1.364044868
9531,3.645078235
9532,3.94610823
9533,3.94610823
9534,3.94610823
9535,3.344048239
9536,2.60368555
9537,3.94610823
9538,3.94610823
9539,3.94610823
9540,3.10101019
9541,3.645078235
9542,3.247138226
9543,3.16795698
9544,2.991865721
9545,3.94610823
9546,3.94610823
9547,3.94610823
9548,3.94610823
9549,3.94610823
9550,3.94610823
9551,3.645078235
9552,3.94610823
9553,3.645078235
9554,1.720798949
9555,2.440958252
9556,3.94610823
9557,3.468986976
9558,3.94610823
9559,2.94610823
9560,3.645078235
9561,3.94610823
9562,3.247138226
9563,3.94610823
9564,3.94610823
9565,3.94610823
9566,3.94610823
9567,3.344048239
9568,3.94610823
9569,3.94610823
9570,3.645078235
9571,2.866926984
9572,3.94610823
9573,3.94610823
9574,3.94610823
9575,1.877922369
9576,3.94610823
9577,2.866926984
9578,3.468986976
9579,3.94610823
9580,2.32285894
9581,1.842304509
9582,3.94610823
9583,2.230104887
9584,3.94610823
9585,3.94610823
9586,3.94610823
9587,3.94610823
9588,2.799980195
9589,3.468986976
9590,3.94610823
9591,3.645078235
9592,3.94610823
9593,3.16795698
9594,3.94610823
9595,3.94610823
9596,3.94610823
9597,3.94610823
9598,3.94610823
9599,3.94610823
9600,2.094849882
9601,3.94610823
9602,3.94610823
9603,3.94610823
9604,3.645078235
9605,3.344048239
9606,3.94610823
9607,3.94610823
9608,3.645078235
9609,3.94610823
9610,2.94610823
9611,2.866926984
9612,3.94610823
9613,3.94610823
9614,3.94610823
9615,3.94610823
9616,3.94610823
9617,3.94610823
9618,3.94610823
9619,3.94610823
9620,3.468986976
9621,1.660550921
9622,3.247138226
9623,3.94610823
9624,3.645078235
9625,3.94610823
9626,2.991865721
9627,3.645078235
9628,3.16795698
9629,2.904715545
9630,3.645078235
9631,3.247138226
9632,2.238538054
9633,3.94610823
9634,3.10101019
9635,3.645078235
9636,2.991865721
9637,2.832164878
9638,3.94610823
9639,3.94610823
9640,3.94610823
9641,3.645078235
9642,3.94610823
9643,3.645078235
9644,3.344048239
9645,2.011609779
9646,3.10101019
9647,3.94610823
9648,3.94610823
9649,3.645078235
9650,3.468986976
9651,2.991865721
9652,3.94610823
9653,3.645078235
9654,1.904715545
9655,2.904715545
9656,3.94610823
9657,3.94610823
9658,2.904715545
9659,3.645078235
9660,3.94610823
9661,2.866926984
9662,3.10101019
9663,2.32285894
9664,3.94610823
9665,3.94610823
9666,2.565896989
9667,3.94610823
9668,3.94610823
9669,3.94610823
9670,3.94610823
9671,3.94610823
9672,3.468986976
9673,3.94610823
9674,3.94610823
9675,3.94610823
9676,2.904715545
9677,3.94610823
9678,3.468986976
9679,3.94610823
9680,3.344048239
9681,2.292895717
9682,3.94610823
9683,3.468986976
9684,3.94610823
9685,3.94610823
9686,3.043018243
9687,3.645078235
9688,3.94610823
9689,3.94610823
9690,3.645078235
9691,3.94610823
9692,2.60368555
9693,3.247138226
9694,3.94610823
9695,3.94610823
9696,2.027030138
9697,1.089983786
9698,2.799980195
9699,2.799980195
9700,3.94610823
9701,3.645078235
9702,3.94610823
9703,3.94610823
9704,3.247138226
9705,3.10101019
9706,3.94610823
9707,3.247138226
9708,3.94610823
9709,3.94610823
9710,3.94610823
9711,3.468986976
9712,3.94610823
9713,3.94610823
9714,3.94610823
9715,3.94610823
9716,3.94610823
9717,2.076876511
9718,3.94610823
9719,3.94610823
9720,3.94610823
9721,3.645078235
9722,3.645078235
9723,3.94610823
9724,3.94610823
9725,3.468986976
9726,3.94610823
9727,2.584380394
9728,3.94610823
9729,3.94610823
9730,3.94610823
9731,3.94610823
9732,2.427594291
9733,3.94610823
9734,3.94610823
9735,3.645078235
9736,1.667354629
9737,3.94610823
9738,3.468986976
9739,3.94610823
9740,3.344048239
9741,3.94610823
9742,3.10101019
9743,3.94610823
9744,3.645078235
9745,3.645078235
9746,3.247138226
9747,3.645078235
9748,3.94610823
9749,3.645078235
9750,3.94610823
9751,3.94610823
9752,3.94610823
9753,3.94610823
9754,3.94610823
9755,3.94610823
9756,3.94610823
9757,3.94610823
9758,3.94610823
9759,3.94610823
9760,3.468986976
9761,3.645078235
9762,3.94610823
9763,3.645078235
9764,3.94610823
9765,0.979028496
9766,3.043018243
9767,3.645078235
9768,3.94610823
9769,3.94610823
9770,2.10725914
9771,2.904715545
9772,3.645078235
9773,3.468986976
9774,2.054013628
9775,3.94610823
9776,3.94610823
9777,3.645078235
9778,3.645078235
9779,3.645078235
9780,3.94610823
9781,3.645078235
9782,3.94610823
9783,3.645078235
9784,3.94610823
9785,3.344048239
9786,3.94610823
9787,3.94610823
9788,3.344048239
9789,3.468986976
9790,3.94610823
9791,2.312639775
9792,3.10101019
9793,3.94610823
9794,2.690835725
9795,3.94610823
9796,3.94610823
9797,3.94610823
9798,3.94610823
9799,3.94610823
9800,3.94610823
9801,3.94610823
9802,3.94610823
9803,3.247138226
9804,3.94610823
9805,3.043018243
9806,3.043018243
9807,3.94610823
9808,3.94610823
9809,3.344048239
9810,3.468986976
9811,2.645078235
9812,2.904715545
9813,3.94610823
9814,3.645078235
9815,3.94610823
9816,3.94610823
9817,2.531134882
9818,3.94610823
9819,2.741988248
9820,3.94610823
9821,3.645078235
9822,3.94610823
9823,3.94610823
9824,3.645078235
9825,3.94610823
9826,3.94610823
9827,3.94610823
9828,3.94610823
9829,1.402040186
9830,3.645078235
9831,3.94610823
9832,3.645078235
9833,3.645078235
9834,3.94610823
9835,3.645078235
9836,3.247138226
9837,3.94610823
9838,3.247138226
9839,3.94610823
9840,3.94610823
9841,3.645078235
9842,3.247138226
9843,3.94610823
9844,2.197920203
9845,3.94610823
9846,3.94610823
9847,3.645078235
9848,2.904715545
9849,3.94610823
9850,3.468986976
9851,3.645078235
9852,3.94610823
9853,3.645078235
9854,3.94610823
9855,3.94610823
9856,3.94610823
9857,3.645078235
9858,3.94610823
9859,3.645078235
9860,3.468986976
9861,3.94610823
9862,3.645078235
9863,3.247138226
9864,3.94610823
9865,2.182680237
9866,3.94610823
9867,3.645078235
9868,3.94610823
9869,3.94610823
9870,3.94610823
9871,3.94610823
9872,3.94610823
9873,3.94610823
9874,3.94610823
9875,3.94610823
9876,3.94610823
9877,3.94610823
9878,3.16795698
9879,1.924918931
9880,3.468986976
9881,3.645078235
9882,3.94610823
9883,2.667354629
9884,3.94610823
9885,3.94610823
9886,3.645078235
9887,3.94610823
9888,3.344048239
9889,3.043018243
9890,2.991865721
9891,3.94610823
9892,3.94610823
9893,3.94610823
9894,3.94610823
9895,3.94610823
9896,3.94610823
9897,1.718221526
9898,3.94610823
9899,3.94610823
9900,2.799980195
9901,3.94610823
9902,2.690835725
9903,3.344048239
9904,3.94610823
9905,2.076876511
9906,3.94610823
9907,3.468986976
9908,3.94610823
9909,3.468986976
9910,3.94610823
9911,3.94610823
9912,3.645078235
9913,3.94610823
9914,3.94610823
9915,3.94610823
9916,3.94610823
9917,3.94610823
9918,3.94610823
9919,3.94610823
9920,3.94610823
9921,3.645078235
9922,3.94610823
9923,3.94610823
9924,3.94610823
9925,2.690835725
9926,2.832164878
9927,3.94610823
9928,3.16795698
9929,2.832164878
9930,3.043018243
9931,3.94610823
9932,3.94610823
9933,3.645078235
9934,2.991865721
9935,3.94610823
9936,3.94610823
9937,2.623888936
9938,3.94610823
9939,3.94610823
9940,2.715659309
9941,3.94610823
9942,3.94610823
9943,3.247138226
9944,3.94610823
9945,3.645078235
9946,1.708062127
9947,3.10101019
9948,3.94610823
9949,3.645078235
9950,2.667354629
9951,3.94610823
9952,3.94610823
9953,3.94610823
9954,3.247138226
9955,3.10101019
9956,3.94610823
9957,3.468986976
9958,3.94610823
9959,2.799980195
9960,3.94610823
9961,3.94610823
9962,3.468986976
9963,3.645078235
9964,3.94610823
9965,3.94610823
9966,3.94610823
9967,3.94610823
9968,3.468986976
9969,2.292895717
9970,3.468986976
9971,3.468986976
9972,2.414629313
9973,2.904715545
9974,3.94610823
9975,3.94610823
9976,3.94610823
9977,3.468986976
9978,3.94610823
9979,3.94610823
9980,3.344048239
9981,3.94610823
9982,1.323894207
9983,3.645078235
9984,3.468986976
9985,3.645078235
9986,3.645078235
9987,3.645078235
9988,3.468986976
9989,3.468986976
9990,3.468986976
9991,3.94610823
9992,3.94610823
9993,3.94610823
9994,3.16795698
9995,3.645078235
9996,3.94610823
9997,3.94610823
9998,3.94610823
9999,3.16795698
10000,3.94610823
10001,3.10101019
10002,3.94610823
10003,3.94610823
10004,3.043018243
10005,3.468986976
10006,3.94610823
10007,2.770016971
10008,3.10101019
10009,3.94610823
10010,3.468986976
10011,3.94610823
10012,3.468986976
10013,3.94610823
10014,3.94610823
10015,3.94610823
10016,3.94610823
10017,3.645078235
10018,3.94610823
10019,2.440958252
10020,3.94610823
10021,3.94610823
10022,3.645078235
10023,3.94610823
10024,1.497401911
10025,3.94610823
10026,2.548168222
10027,3.94610823
10028,3.94610823
10029,3.94610823
10030,3.468986976
10031,3.94610823
10032,3.645078235
10033,1.937508059
10034,2.32285894
10035,3.645078235
10036,3.94610823
10037,3.94610823
10038,3.468986976
10039,3.94610823
10040,3.94610823
10041,3.94610823
10042,3.94610823
10043,3.344048239
10044,3.94610823
10045,3.94610823
10046,3.645078235
10047,3.468986976
10048,3.468986976
10049,3.94610823
10050,3.645078235
10051,2.645078235
10052,1.852686545
10053,3.94610823
10054,3.645078235
10055,2.690835725
10056,3.247138226
10057,3.94610823
10058,2.94610823
10059,3.94610823
10060,3.94610823
10061,3.94610823
10062,3.247138226
10063,3.94610823
10064,3.94610823
10065,3.94610823
10066,3.94610823
10067,3.94610823
10068,3.645078235
10069,3.645078235
10070,3.468986976
10071,3.645078235
10072,3.94610823
10073,3.94610823
10074,3.94610823
10075,3.94610823
10076,3.94610823
10077,3.94610823
10078,3.645078235
10079,3.94610823
10080,3.94610823
10081,3.94610823
10082,3.94610823
10083,3.94610823
10084,3.94610823
10085,3.94610823
10086,2.94610823
10087,3.94610823
10088,3.94610823
10089,2.016689305
10090,3.645078235
10091,3.344048239
10092,3.94610823
10093,3.94610823
10094,2.715659309
10095,3.94610823
10096,3.645078235
10097,3.94610823
10098,3.468986976
10099,3.94610823
10100,3.94610823
10101,2.565896989
10102,3.94610823
10103,3.94610823
10104,3.94610823
10105,3.94610823
10106,3.94610823
10107,3.94610823
10108,2.344048239
10109,3.94610823
10110,3.645078235
10111,3.94610823
10112,3.247138226
10113,3.16795698
10114,3.94610823
10115,3.94610823
10116,3.468986976
10117,3.645078235
10118,3.94610823
10119,3.94610823
10120,3.94610823
10121,3.645078235
10122,3.645078235
10123,3.94610823
10124,3.468986976
10125,3.645078235
10126,3.468986976
10127,3.94610823
10128,3.645078235
10129,3.94610823
10130,3.94610823
10131,3.468986976
10132,3.94610823
10133,3.94610823
10134,3.645078235
10135,3.645078235
10136,3.344048239
10137,3.16795698
10138,3.344048239
10139,3.247138226
10140,3.94610823
10141,3.94610823
10142,3.94610823
10143,3.645078235
10144,3.16795698
10145,3.94610823
10146,3.645078235
10147,3.94610823
10148,2.468986976
10149,3.94610823
10150,3.94610823
10151,3.94610823
10152,3.94610823
10153,3.043018243
10154,3.94610823
10155,0.599559672
10156,3.94610823
10157,3.468986976
10158,3.468986976
10159,3.94610823
10160,2.799980195
10161,3.94610823
10162,3.344048239
10163,3.344048239
10164,3.94610823
10165,3.94610823
10166,2.584380394
10167,3.94610823
10168,3.94610823
10169,3.468986976
10170,3.94610823
10171,3.94610823
10172,3.468986976
10173,3.94610823
10174,3.94610823
10175,1.569531273
10176,3.94610823
10177,3.94610823
10178,3.645078235
10179,3.94610823
10180,3.10101019
10181,3.645078235
10182,3.468986976
10183,3.468986976
10184,3.94610823
10185,3.94610823
10186,3.645078235
10187,3.94610823
10188,3.94610823
10189,3.94610823
10190,3.94610823
10191,3.16795698
10192,2.715659309
10193,2.645078235
10194,2.799980195
10195,3.247138226
10196,3.94610823
10197,3.94610823
10198,3.645078235
10199,3.94610823
10200,1.790772193
10201,3.645078235
10202,3.645078235
10203,3.94610823
10204,3.344048239
10205,3.94610823
10206,3.94610823
10207,3.344048239
10208,3.468986976
10209,3.344048239
10210,3.468986976
10211,3.94610823
10212,3.94610823
10213,2.991865721
10214,3.10101019
10215,3.344048239
10216,3.94610823
10217,3.16795698
10218,3.94610823
10219,3.468986976
10220,3.94610823
10221,3.94610823
10222,3.94610823
10223,3.94610823
10224,3.94610823
10225,2.991865721
10226,3.94610823
10227,3.94610823
10228,3.16795698
10229,3.94610823
10230,2.292895717
10231,3.645078235
10232,3.94610823
10233,2.770016971
10234,3.94610823
10235,3.94610823
10236,1.674266624
10237,3.94610823
10238,2.690835725
10239,3.94610823
10240,3.94610823
10241,3.94610823
10242,3.344048239
10243,3.94610823
10244,3.94610823
10245,3.645078235
10246,3.94610823
10247,2.799980195
10248,3.94610823
10249,3.94610823
10250,3.16795698
10251,3.16795698
10252,3.468986976
10253,3.94610823
10254,3.94610823
10255,3.94610823
10256,3.16795698
10257,3.94610823
10258,3.94610823
10259,3.94610823
10260,2.991865721
10261,3.94610823
10262,3.94610823
10263,3.94610823
10264,2.440958252
10265,3.94610823
10266,1.815774462
10267,3.94610823
10268,3.94610823
10269,3.94610823
10270,3.94610823
10271,1.294830216
10272,3.94610823
10273,3.94610823
10274,1.605664116
10275,3.94610823
10276,2.904715545
10277,3.94610823
10278,2.60368555
10279,3.94610823
10280,2.645078235
10281,2.10725914
10282,3.94610823
10283,3.94610823
10284,2.38980573
10285,3.043018243
10286,3.645078235
10287,3.468986976
10288,3.94610823
10289,3.344048239
10290,3.94610823
10291,3.94610823
10292,3.344048239
10293,3.94610823
10294,3.94610823
10295,3.94610823
10296,3.645078235
10297,2.832164878
10298,3.344048239
10299,3.16795698
10300,3.94610823
10301,2.302655554
10302,3.94610823
10303,3.94610823
10304,3.94610823
10305,3.94610823
10306,3.645078235
10307,3.94610823
10308,3.94610823
10309,3.94610823
10310,3.94610823
10311,2.690835725
10312,3.94610823
10313,3.94610823
10314,2.904715545
10315,3.94610823
10316,2.344048239
10317,2.799980195
10318,3.94610823
10319,3.94610823
10320,3.043018243
10321,3.94610823
10322,3.645078235
10323,3.94610823
10324,2.667354629
10325,3.645078235
10326,3.94610823
10327,3.94610823
10328,3.94610823
10329,3.645078235
10330,3.94610823
10331,3.247138226
10332,3.16795698
10333,3.16795698
10334,3.645078235
10335,3.94610823
10336,3.247138226
10337,3.94610823
10338,3.94610823
10339,2.565896989
10340,1.819003432
10341,3.94610823
10342,3.94610823
10343,3.94610823
10344,3.94610823
10345,3.645078235
10346,3.94610823
10347,3.94610823
10348,2.991865721
10349,3.344048239
10350,3.94610823
10351,1.832164878
10352,3.94610823
10353,3.94610823
10354,3.94610823
10355,3.94610823
10356,3.94610823
10357,3.94610823
10358,3.94610823
10359,3.94610823
10360,3.645078235
